,Baseline Model ES,Refit Model ES,Ablation Refit Model ES
140,0.027854695190429688,0.027074831695556644,0.026140065673828126
141,0.07390950506591797,0.07415005773925781,0.07402995690917968
142,0.022519361938476565,0.022688247833251955,0.02348677630615234
143,0.02403688446044922,0.022534744842529302,0.022589790527343747
144,0.03496202606201172,0.035704919128417965,0.035388936889648434
145,0.03646045239257813,0.038125576171874995,0.03755309704589844
146,0.033045855895996096,0.03253241015625,0.03196815115356445
147,0.04540853833007812,0.0466438817138672,0.0467896357421875
148,0.08622899792480468,0.08436128479003906,0.08504522521972656
149,0.09722872985839845,0.09536529577636718,0.09520339031982422
150,0.08579875573730468,0.08641376037597656,0.08674867285156251
151,0.027661126098632815,0.028383455200195314,0.028120848907470703
152,0.030192917144775396,0.029903036071777345,0.031075216583251953
153,0.03035080252075195,0.0314411584777832,0.03135258972167969
154,0.03148062493896484,0.03144709274291993,0.03142446209716797
155,0.06960520294189454,0.07128555487060546,0.06983261047363282
156,0.022294048217773442,0.02283802267456055,0.022244360443115233
157,0.023634800598144528,0.024848966918945312,0.025184602050781248
158,0.022796068572998048,0.02363589401245117,0.023639008605957034
159,0.032395371154785156,0.03273194171142578,0.032393737609863284
160,0.01660764614868164,0.016893643707275394,0.016505119934082033
161,0.03085100106811523,0.031121654418945315,0.03153916772460938
162,0.0487331396484375,0.04806007928466797,0.04771285931396484
163,0.03895866101074219,0.03501955017089844,0.03651486004638672
164,0.01623719793701172,0.01605233160400391,0.015767959167480472
165,0.051989401245117195,0.05190381616210937,0.050882553527832025
166,0.04391758215332031,0.041731534301757814,0.0416117954711914
167,0.046054508911132816,0.04253411914062499,0.042139803588867195
168,0.021030449890136717,0.020173082977294924,0.020652032257080077
169,0.026855594177246093,0.02623523489379883,0.02614699676513672
170,0.018564529296875,0.01840284216308594,0.018566909240722657
171,0.017290167297363282,0.016981163085937497,0.01741505847167969
172,0.017904423767089846,0.016069459411621093,0.016263206787109373
173,0.019379468261718755,0.019844588928222655,0.0192856657409668
174,0.025037249572753908,0.023610727813720703,0.023930050109863283
175,0.014715797485351564,0.014757095703125004,0.015296010070800784
176,0.03491191366577149,0.03628568380737304,0.037478831787109375
177,0.023514186309814458,0.022558941192626955,0.02224541799926758
178,0.018412898162841796,0.01972604608154297,0.01963096112060547
179,0.019941529113769528,0.019891646484375004,0.020021525665283202
180,0.025018215454101565,0.024963961059570317,0.025570296386718754
181,0.045729535217285164,0.0438267265625,0.045021011108398436
182,0.046904904296875,0.04825402124023438,0.046612270690917966
183,0.029653166992187497,0.028168458618164062,0.02796909182739258
184,0.040692832702636725,0.039810295227050777,0.0402626033935547
185,0.015990223266601565,0.016022096130371092,0.01587314633178711
186,0.04002411596679688,0.037979607910156254,0.0392167367553711
187,0.024100063079833985,0.026023773193359377,0.02544210321044922
188,0.027300672790527343,0.027153263122558592,0.026625994140625005
189,0.052972157470703135,0.05462479211425782,0.053884659301757815
190,0.01376572573852539,0.01357434567260742,0.013306987609863284
191,0.03328557458496094,0.03287084197998047,0.03147459320068359
192,0.020873161773681644,0.021882415588378903,0.021201067108154295
193,0.01971726251220703,0.019776580322265626,0.019611744934082034
194,0.07690870654296875,0.07690798132324218,0.07686218835449218
195,0.041771791015625004,0.040957265258789066,0.041557709350585934
196,0.04249541613769531,0.041856796264648444,0.04187046032714844
197,0.021234725433349613,0.021744321197509766,0.02237354769897461
198,0.029097793792724612,0.02935783108520508,0.028538467529296875
199,0.03571488879394531,0.035434622467041016,0.03577586105346679
200,0.021919054443359374,0.022774187194824217,0.02233222946166992
201,0.04059106884765625,0.04053337524414062,0.04004603466796876
202,0.09936644787597657,0.10007565844726563,0.1000890075073242
203,0.027461454071044923,0.028204248535156254,0.027911998077392582
204,0.062212846313476566,0.06272594927978516,0.06349709912109375
205,0.05105348669433594,0.05034663452148437,0.050959434143066404
206,0.024717194030761717,0.024963720703125,0.024972332885742188
207,0.019516518798828125,0.020159487915039066,0.01979844357299805
208,0.02785683679199219,0.027744568206787112,0.02775404135131836
209,0.027201630645751956,0.027787665954589844,0.027884048095703128
210,0.035636564849853516,0.035165393798828125,0.035162217346191404
211,0.019461482818603517,0.019401430908203128,0.019676961242675782
212,0.01864673425292969,0.018459053436279297,0.01919873455810547
213,0.01519520309448242,0.015215640075683597,0.015297221313476564
214,0.03434533779907226,0.032743316040039064,0.03472529598999023
215,0.017341751861572267,0.017334293609619144,0.01730870007324219
216,0.01576032278442383,0.01571416937255859,0.01576311553955078
217,0.022233068969726565,0.022298239990234378,0.021675689300537114
218,0.02721743859863281,0.026615277160644532,0.026893484985351563
219,0.01759807135009766,0.017759701416015624,0.01757382244873047
220,0.020191208557128908,0.019815321380615238,0.020249884216308595
221,0.021870067199707032,0.021629549743652346,0.02227052062988281
222,0.01723565509033203,0.01793350817871094,0.017737513916015624
223,0.013119249664306644,0.014484487274169924,0.0140009794921875
224,0.027196957519531252,0.0269208447265625,0.027980417419433593
225,0.02573239099121094,0.02546077059936524,0.02465954089355469
226,0.0244105329284668,0.024370156890869143,0.024692682983398436
227,0.016761041412353517,0.016724982971191404,0.016670061828613282
228,0.034184401855468755,0.03379342367553711,0.03325089013671875
229,0.01663036590576172,0.016206905578613286,0.016190859619140626
230,0.0140885498046875,0.01431543463134766,0.014281444824218753
231,0.013732209716796877,0.013954702026367189,0.014510595275878908
232,0.043460514648437504,0.0441616787109375,0.04314576434326172
233,0.021363634704589844,0.02148814208984375,0.02184045953369141
234,0.040825233337402345,0.03990439318847656,0.040022668457031244
235,0.01550595819091797,0.015638733184814454,0.015721226226806644
236,0.015371532958984378,0.015258350402832032,0.015493192382812503
237,0.019215314331054688,0.019262201110839844,0.01943429266357422
238,0.023812332397460938,0.02309006475830078,0.023606461853027342
239,0.02404677008056641,0.024298177947998052,0.02363137646484375
240,0.014768960205078122,0.014857604858398439,0.014474771087646488
241,0.018132935943603518,0.01862433795166016,0.018454433532714844
242,0.01108350491333008,0.011234623046875003,0.011207998016357423
243,0.01805218780517578,0.017542742095947264,0.01762379382324219
244,0.012896506286621097,0.01311204461669922,0.012794986114501954
